Actor Loss,Critic Loss,Velocities
-0.4634862,6.0021944,18.345726634763516
-0.46265155,3.2736144,18.597620003397832
-0.4722688,4.2805967,18.570040683719
-0.4537025,2.8372078,18.876981045612037
-0.46699244,3.1395793,19.111334388529855
-0.48153022,21440.232,19.261358135911173
-0.45368034,21.06601,19.42838595582328
-0.46883973,5.1993914,19.48031083107296
-0.4659847,4.1571703,19.371732012890032
-0.45634156,3.8005824,19.707648540688268
-0.47473356,3.437556,19.766698713912184
-0.47028288,4.4147854,19.954372862444444
-0.46151286,3.5813937,19.62662826842474
-0.4707545,3.7341537,19.50135058817582
-0.47568548,3.1246076,19.57855097972421
-0.46923316,3.2681744,19.691165016398276
-0.4623863,3.166828,19.629164100858638
-0.4655329,4.0954046,19.90645177332701
-0.4705716,3.71706,20.152342573259887
-0.46140456,3.061681,19.858171446017717
-0.46698385,3.7760553,19.717923948743778
-0.4624158,4.121543,19.866503629316565
-0.46794155,3.4787216,19.889133840773173
-0.47328177,3.5769525,20.2023213924643
-0.47230184,3.6469338,20.517465925032134
-0.4705149,3.5108588,20.683745852318438
-0.4750796,2.7331698,20.78333405755429
-0.4695847,3.1793408,20.792922434568162
-0.47450346,3.406988,20.717412794097847
-0.46367645,21440.49,20.669416235567336
-0.46545973,3.5533948,20.48758980681117
-0.46229154,3.9078152,20.610769782655467
-0.46460962,79.253265,20.73500319962015
-0.46984977,3.9033585,20.980148100796395
-0.46905035,3.9067366,21.053301637113783
-0.46049714,3.7014093,21.033954853485156
-0.46843928,3.9463346,21.236268563596102
-0.47489536,2.851669,21.03546151325691
-0.46929064,3.5392525,21.075158585592153
-0.4816572,3.7714767,21.254715417367027
-0.46545407,3.9783611,21.070761910636993
-0.47934684,3.511094,21.2939924466158
-0.47206342,3.6979449,21.550663360412265
-0.46971655,3.9456096,21.8096327386668
-0.46460038,4.52489,21.847411145055165
-0.46909174,2.738946,21.833869180523266
-0.46492305,3.2113552,22.058298054369548
-0.46958768,4.1994605,22.27240492754936
-0.47336355,3.1538692,22.394378328884763
-0.47090954,3.632615,22.31595471687198
-0.46568143,21439.541,22.266199551221803
-0.44874334,4.714375,22.276458094147266
-0.46784937,21433.447,22.296183499973186
-0.47471744,4.4955044,22.23043748629316
-0.4760495,21485.8,21.86127591269111
-0.46005255,4.897895,21.90173702058069
-0.45870695,4.37874,22.135159483153284
-0.46724805,3.832315,22.058145340507146
-0.45434922,4.404567,21.884609410552745
-0.45216107,21.853964,21.87292164902571
-0.45307618,2.827369,21.969763693048797
-0.47304776,3.5927927,22.177038495721206
-0.47593975,3.4900112,22.220777226850437
-0.47010756,2.7518086,22.182997216241542
-0.4705079,3.6948342,22.2602118100411
-0.4683556,7.4476843,22.083226684261064
-0.472873,3.0403776,22.252140691298052
-0.4597065,4.788634,22.480801479912163
-0.46405578,3.3294423,22.486344029842368
-0.45629138,4.96132,22.660116718125366
-0.46744186,4.6502514,22.781908702960926
-0.46213698,4.211854,22.32916658837224
-0.46941575,4.167037,21.179169149258584
-0.4692328,4.559064,20.02916999986058
-0.46702522,4.0181427,18.87917051439534
-0.466706,5.2156525,17.7291709996877
-0.46145505,3.4474175,20.256678414266922
-0.46395487,4.020246,20.466213260789264
-0.46974716,3.7430358,20.83043658577109
-0.4613878,4.0140514,21.24444065305822
-0.47035146,4.0777483,21.611395765228664
-0.470976,4.296593,21.93022018307094
-0.465258,3.7940192,22.415779282598233
-0.46886918,2.9376142,22.745703921341022
-0.46554732,4.268281,22.49719887521471
-0.4775293,3.8785198,22.36060015418941
-0.4734201,80.12604,22.828049908584358
-0.47576377,3.226872,22.944380191812332
-0.48065013,7.1571083,23.013660058720138
-0.47723648,4.8353796,23.381223870862424
-0.47282058,3.666564,23.33684067120483
-0.47656956,3.4750857,23.35675287199981
-0.46684402,3.6410956,23.4260404317029
-0.47802722,80.35179,23.74216161573206
-0.4754403,21529.602,23.959440658717373
-0.46612108,4.569624,2.705066470815517
-0.47252807,3.8360376,1.0940502137285326
-0.46768466,3.546828,2.503845228281257
-0.47654665,3.702117,3.0994088867681793
-0.46647346,3.7001357,4.0824396186385945
-0.472414,4.0012584,4.49240058372975
-0.47122127,3.7925692,5.172718620108093
-0.47112638,3.5172186,5.778048589038269
-0.47664565,3.0451193,6.566305328292493
-0.47026083,3.408939,7.396334341201082
-0.48077372,3.669733,8.011906733382116
-0.47209734,4.100786,8.481920241338031
-0.47953567,21508.617,9.394597806192643
-0.4836914,3.962297,9.886313359177196
-0.48865783,3.412703,10.694609384528096
-0.47183484,4.5431223,11.330595299503155
-0.46934637,4.0370655,11.55680519250636
-0.48011893,3.2482076,11.883129232644372
-0.4685878,4.0268273,12.206463320068588
-0.48231313,4.0335536,12.397186485919566
-0.48593563,26.870821,12.760166708024292
-0.48146427,3.0682366,13.30287193389425
-0.47544602,3.8761697,13.851281478619699
-0.47112966,4.211026,14.135970155589145
-0.46885824,3.5548675,14.747179986041976
-0.47102442,21444.355,15.357138448921399
-0.4655534,3.8322513,15.51401683881853
-0.4729094,3.4563358,16.073043305033114
-0.47241944,4.1817236,16.28567014007255
-0.47476673,4.343997,16.622419036628543
-0.46317318,2.943025,16.858297998697374
-0.47277993,3.7342649,17.119677139119773
-0.46883646,4.1385164,17.38566009078296
-0.47170576,3.9431374,17.804910925786373
-0.46849903,3.556472,18.22769227451333
-0.46864668,3.3307748,18.283464967718817
-0.47579956,43041.363,18.42018429615107
-0.4691859,80.22354,18.653780384747975
-0.47064224,3.6773515,18.73503713626883
-0.45936036,3.268889,18.811242584224257
-0.46101364,4.394786,19.214853174779087
-0.46885335,21413.012,19.193716620112063
-0.46930352,3.7558837,19.561359742822656
-0.4712401,7.3754935,19.543954497367125
-0.4726517,4.6086226,19.701850875976255
-0.46184853,4.465552,20.042529838297845
-0.45845833,21484.857,20.30455802049269
-0.46095812,3.9011493,20.63796766675148
-0.45506003,4.2509146,20.757357774604625
-0.463869,4.2638946,20.944046071026523
-0.47509307,3.146795,21.033067185760146
-0.4604364,5.288664,21.211289748870225
-0.45662546,3.5630097,21.497745876275363
-0.45698795,79.53291,21.3382869703013
-0.45506346,4.144454,21.456072912801456
-0.46345076,21516.965,21.32027669064517
-0.46410647,4.434252,21.176554358163518
-0.45266956,3.7642317,20.97079048983606
-0.46393847,7.043518,21.280607334717903
-0.45147836,4.2869387,21.363059883944008
-0.45158944,7.6491137,21.526119775051747
-0.44933414,3.9445379,21.562885103008686
-0.46100423,4.706705,21.656075674814424
-0.46133053,4.071347,21.699448118317147
-0.45711592,2.9590206,21.535746328910506
-0.45467472,3.5474052,21.644227292694797
-0.45082876,3.6389322,21.746790078943828
-0.4533105,3.5738869,21.66311387148996
-0.4580725,3.532994,21.66229048753165
-0.45713136,4.694665,21.917014493341096
-0.46209276,35.82208,21.72618362247475
-0.45720893,4.526335,21.527385277499356
-0.452923,21439.295,21.56229149141917
-0.46531203,4.046612,21.672357432506875
-0.45901945,3.364552,21.981602614695596
-0.45557052,4.2487946,22.037202522604577
-0.45924842,3.344645,21.999116556446833
-0.45055428,3.6141167,22.26124118355457
-0.46656168,4.8639255,22.51901669243796
-0.44748586,4.1580915,22.66105473111667
-0.44211876,21484.898,22.623301526863163
-0.45335355,3.8079283,22.600823167089924
-0.4482702,4.283403,22.390713551400683
-0.4454294,3.5275888,22.41759894833116
-0.45151582,4.164111,22.66013313645797
-0.45069748,5.1051283,22.907263054175885
-0.45658094,3.5529625,23.000000767155026
-0.45639956,4.0231133,23.00000167188513
-0.44237518,4.2854776,22.876001713169728
-0.45278436,4.267106,22.999999697235946
-0.44919282,3.1275043,22.99999902905742
-0.453429,3.501904,22.99999982841556
-0.44389004,3.7280328,23.000002039482656
-0.45686844,5.555986,23.000000312535587
-0.45036718,21507.844,23.000000698115514
-0.45429048,3.6873453,22.86332972904094
-0.43873382,21439.553,22.89759946428671
-0.44253263,4.2220125,22.999999731774558
-0.44474375,4.41216,23.00000009322096
-0.45033145,3.8942673,23.000000225369124
-0.44879156,5.0634465,23.000001783405047
-0.43639952,3.6317403,22.969270602668104
-0.46073338,3.8785224,22.999999955822428
-0.45184633,4.900109,23.000000684940407
-0.4427436,7.4579496,23.000001394242435
-0.43890548,3.7362597,22.999999579932343
-0.43708676,7.1133833,23.00000076085053
-0.45254213,35.619644,23.000000758569755
-0.4423308,4.1323442,23.000000274445686
-0.45061034,3.2946944,23.000000141233816
-0.45554224,5.0677834,22.999999298691705
-0.4461782,4.4534926,22.99999922518039
-0.44432715,7.4945354,22.999999619731884
-0.44275415,7.4021635,22.985355579636686
-0.44569314,3.8008857,22.999999350250935
-0.44653356,4.4166036,22.81417409505544
-0.44232625,4.195235,22.78390332372893
-0.45543876,81.88088,22.76325344936565
-0.44366938,4.3111205,22.99999965298849
-0.43582368,3.817021,22.999998174420607
-0.44831133,3.7972615,22.999998576295475
-0.4505274,4.164079,22.91406910251045
-0.43939003,4.562476,23.000000592421838
-0.45095357,3.9193194,22.961552031772733
-0.44730198,81.07258,22.69389818507229
-0.44596568,3.863793,22.91106299460587
-0.46068883,4.4892397,23.000000034446433
-0.45887285,3.4430718,22.999872622167427
-0.45116487,3.5296767,23.00000027676275
-0.44831806,4.031542,22.99999919148561
-0.45404285,4.34434,23.00000017348476
-0.44374698,3.1514559,23.000001326988475
-0.44921,4.1135187,23.00000053538869
-0.4503454,4.427367,23.000002120258646
-0.45872095,4.544878,23.000001053703954
-0.44577703,4.2806044,23.000001329452598
-0.45809492,4.0894985,23.000000038789878
-0.45496225,4.0908785,22.90634913071077
-0.44850594,3.4601738,23.000001559137875
-0.45616984,3.1848557,22.995750988466828
-0.44981155,4.074029,23.0000000096476
-0.4562984,4.2725735,22.999998653921683
-0.45626643,21508.215,23.00000165745284
-0.45626578,2.7031298,23.000000471470074
-0.4565617,4.689538,22.99444206419136
-0.4539864,80.38827,23.000000781765934
-0.45873222,4.3477125,25.479530280012785
-0.4538888,3.0269775,25.631777003913143
-0.45048574,3.5204196,25.947625028789247
-0.4506213,3.8255563,26.19197575842756
-0.44614017,2.9235168,26.211785745177107
-0.44709146,4.716318,26.14354183939421
-0.45343676,8.490466,26.150418649724536
-0.45600396,21438.785,26.430914191861778
-0.45120573,4.2400546,26.630820575176212
-0.45523167,3.0773816,26.871265188003456
-0.45297107,3.5647826,25.552085001410397
-0.45213804,5.5518475,24.17708583002138
-0.46408224,21508.592,22.80208808458053
-0.45750096,3.3813848,17.518560058045285
-0.4526334,5.4159646,17.78420543493811
-0.4540332,3.5421827,18.24444251011966
-0.45785433,82.605515,18.676938410138405
-0.4528876,4.152899,19.176065898815516
-0.45030203,4.8903217,19.357791880816247
-0.44994825,4.173371,19.748930713955183
-0.45150104,4.3708167,19.926338243367134
-0.4409641,21515.422,20.254778294665943
-0.44057575,3.388112,20.606553582509513
-0.45890826,4.735562,20.753203611874945
-0.4486235,3.582559,21.00486106383008
-0.44996095,35.804367,21.389461314475312
-0.44280887,4.147792,21.397787274149042
-0.45654154,4.3816347,21.67248543234567
-0.45634368,4.18896,22.086117239088214
-0.44996375,3.9357357,5.039077552068724
-0.4491015,4.0507736,2.355856231469025
-0.44922015,3.9406102,1.0646441652825342
-0.4486551,4.227977,0.32114176121580745
-0.44922253,3.7809167,0.32114176121580745
-0.45190793,4.3397884,0.32114176121580745
-0.44457066,4.0548697,0.32114176121580745
-0.45337105,5.451639,0.32114176121580745
-0.45302927,4.305509,0.32114176121580745
-0.4430537,3.6234388,0.32114176121580745
-0.4469126,4.4691744,0.32114176121580745
-0.45076537,21515.928,0.32114176121580745
-0.4555961,4.783794,0.32114176121580745
-0.4522931,3.9712467,0.32114176121580745
-0.4503531,4.343914,0.32114176121580745
-0.44523787,3.5344572,0.9709261740926433
-0.4524725,4.4503484,2.574518775345929
-0.452447,4.319501,3.425015255327775
-0.450711,4.0126233,4.79325655009062
-0.43707103,4.306836,6.019076155092595
-0.44598138,4.3044076,7.124549119883413
-0.46047673,79.33621,7.876778833148215
-0.45020583,3.6089053,9.028768472378017
-0.43857437,4.081847,10.181193402365217
-0.44579834,3.6152632,11.118177993909256
-0.45386606,3.709836,11.98331114568723
-0.4509707,4.444039,12.917555116552041
-0.45141608,4.4019423,13.393626845779579
-0.4546107,4.795901,14.242203765520697
-0.4419275,4.00578,14.822043105772744
-0.46080944,4.3524904,15.467738254037833
-0.4584139,4.21694,15.79739769809988
-0.44311306,4.6444836,15.863826622222117
-0.4555999,4.0022044,16.33110411966038
-0.45300907,4.0752196,16.395983150834272
-0.4527645,3.5059247,16.72310220044608
-0.4521701,4.305191,17.017259507223464
-0.4544257,4.8410435,17.5374757306438
-0.44446784,7.947019,17.784476934136553
-0.44605577,3.825644,18.08344220308134
-0.4557945,8.762845,18.50408474445164
-0.45102006,3.9240475,18.919860664660185
-0.45599994,4.5380793,19.16120163397705
-0.4535824,4.105529,19.606136355913982
-0.4586135,4.8226585,19.699285151605807
-0.46070936,3.9888322,20.060182441422285
-0.46382272,7.955179,20.480046422153418
-0.45704746,3.9100585,20.590043291804808
-0.46702546,4.048008,20.83255696111055
-0.46100396,4.702891,21.08803659177877
-0.45208395,4.6680026,21.114709131332894
-0.45724684,37.029613,21.450128808672332
-0.46379483,5.1332,21.555277005015
-0.4655901,21485.398,21.659410967408004
-0.46656904,3.7795486,21.922913517336784
-0.47074616,8.402198,22.15890167277776
-0.45276234,3.5469198,22.533099943852367
-0.46027264,8.26353,22.47253519564372
-0.45206437,4.2204957,22.405429771258067
-0.45327526,3.9804301,22.697860129209616
-0.45417303,3.3109617,22.686756788352632
-0.4579754,5.927899,23.00000084404943
-0.46448958,4.107113,22.999999753361553
-0.46695513,3.790707,23.000000614050727
-0.44711626,3.9699733,22.999999182309416
-0.44440913,21508.148,22.99999986806361
-0.44939333,4.1311955,22.999999150105506
-0.45723903,4.0945616,22.999999619613696
-0.45722914,4.370515,22.99074958434145
-0.45901775,5.367922,22.999999129175272
-0.4559578,3.92839,22.711258590727603
-0.45953983,4.1713295,22.861804807446394
-0.45947316,4.8861217,22.86712024795693
-0.45272753,4.1842933,22.999999543428736
-0.45983535,3.7854383,22.99999904457877
-0.46131876,4.2374125,23.00000198596248
-0.45707226,3.696263,22.999999065915883
-0.45626637,4.1559696,22.99999910799175
-0.4572409,21.168037,23.000000802978125
-0.46882713,7.328703,22.999998312355178
-0.46248382,3.4760175,22.966209953216897
-0.45869878,4.252309,22.89971754807502
-0.45455104,4.6791887,23.00000021338369
-0.46566802,4.1618795,22.94651598381501
-0.45949134,4.1261787,23.00000045601689
-0.46524122,4.009685,22.999999780894306
-0.46277076,4.2141747,23.00000163227384
-0.45440012,21.654024,23.000000754253534
-0.46017802,5.7392745,23.000000526109147
-0.47155064,9.168066,22.892719110510274
-0.4617794,4.123992,22.93839751632079
-0.46127048,4.0009775,23.000001828449207
-0.45722878,3.9823537,22.994318816074315
-0.46887556,21508.023,23.000000516527866
-0.45924902,4.1999164,22.999999814642024
-0.46701413,4.054039,23.00000027964552
-0.45682156,4.378159,22.99999913782575
-0.46845257,4.3219814,22.999999804388427
-0.4718343,4.2940664,23.000000159764877
-0.47509792,4.1155863,22.99999968136197
-0.4670145,3.573502,22.999999071365842
-0.4635409,4.548625,22.95610024603166
-0.46225893,3.9835894,22.999999716919543
-0.46103978,3.4223862,23.00000077117149
-0.45274734,4.207939,22.890143856583112
-0.46187705,4.4490886,22.948187176430753
-0.46668154,4.8772736,22.92194331074657
-0.48056877,3.0865483,23.00000016248246
-0.46833724,4.9637785,22.92090326173206
-0.4582722,21440.535,23.00000192006228
-0.4670093,3.9617877,22.61357970786329
-0.45626605,3.947607,22.548674123279994
-0.469162,5.0806584,22.64187414165188
-0.46525806,3.2780685,22.836599909787235
-0.45116317,4.4616246,22.896858583314405
-0.4662564,3.8926816,22.999999862349483
-0.46255654,5.2179646,23.00000013176283
-0.481377,3.6365497,22.99999764639397
-0.46233192,4.77814,22.99999952754964
-0.47434765,4.7700596,23.000000698586906
-0.4629114,4.703588,22.999998147801648
-0.4645381,4.578678,23.000000127946564
-0.45926154,5.395727,22.927571708334142
-0.46152472,3.6581202,22.99999942103931
-0.4717291,3.7476203,22.988323766707225
-0.47783655,5.2692447,22.963565536151176
-0.4691978,4.3484364,22.879993758344153
-0.47468475,4.6298714,23.00000026674303
-0.47082055,4.7283397,23.000000470238227
-0.47331,4.3835564,23.000000730475715
-0.46492293,4.403022,22.99999968090481
-0.4616702,21511.605,22.996176796450207
-0.470581,4.8036065,22.999999152549854
-0.47414136,3.1085348,22.955203707917924
-0.47142062,4.4032297,22.990972376169708
-0.4690367,3.2391198,23.00000117863505
-0.46317098,4.6618376,22.999998290776826
-0.46552396,5.1334906,22.903777455718544
-0.47249877,3.8827274,22.999999568361137
-0.46434802,3.8195531,22.997598861877556
-0.467045,4.3608675,22.84234692154723
-0.46328995,3.8592803,22.91888337931376
-0.46888036,4.536149,22.999999407358988
-0.45764256,79.28263,22.996388219095298
-0.47666943,79.99396,22.999999677118588
-0.47056136,3.0446877,22.999998654293083
-0.47630793,21434.512,22.99999875813915
-0.4777124,3.529839,22.99999920082958
-0.47251192,4.3222666,23.00000067383525
-0.4706673,80.04783,22.999999128327318
-0.46301758,4.786126,23.000001429870878
-0.47655022,4.470182,23.00000098852742
-0.46134484,4.1259484,23.00000140981568
-0.4826585,4.3813357,23.000001363102445
-0.4772932,3.9913845,22.999998482799253
-0.47785813,4.1392593,22.999998902520073
-0.49892887,4.2303796,22.99999753000396
-0.47242594,4.5934725,23.000000416672776
-0.46609813,3.9079366,23.000000302498627
-0.48267138,4.94827,22.90368019313833
-0.47467676,4.386586,23.000000074904506
-0.48003793,4.325678,22.999998581916728
-0.4877054,5.0051107,23.000000407225176
-0.47834963,4.5556107,22.999998926885695
-0.47328365,4.2678456,22.99999890161746
-0.4852782,4.1687565,22.922177798091614
-0.48209387,3.9902349,22.835412699674382
-0.47549254,4.878295,22.98391906346094
-0.4798674,4.479947,22.970060738732737
-0.4789263,21.526855,22.90211801102812
-0.48538673,7.5418577,23.000000628682148
-0.47565293,5.125492,22.999998874587956
-0.47582635,22.20279,23.00000051811543
-0.4851992,3.8244092,22.90038061981524
-0.47843045,4.520636,23.00000065297533
-0.47677577,3.9092937,23.00000034662751
-0.49259448,36.084393,23.00000010115182
-0.47661155,5.2678604,23.00000031968031
-0.47285917,4.2418222,22.999999576011888
-0.48573685,5.6162844,22.994104192337836
-0.4802841,8.073573,22.999999579720836
-0.47316173,4.223328,23.000000422216935
-0.47031188,3.6233115,22.999998228342847
-0.49255353,21529.469,23.000001924425472
-0.48124194,3.8362448,22.99999983218131
-0.4837339,3.9566483,23.000001696698433
-0.4814089,3.9407244,23.000001532369012
-0.48997176,36.835575,22.93102220688511
-0.48417273,4.4711933,23.00000081749407
-0.49553975,4.004104,22.99999872049791
-0.4837477,4.453374,23.000000381023774
-0.5002717,3.616113,22.99999900246162
-0.4781775,3.5749142,22.999999165733577
-0.49700934,27.07427,23.000001238336438
-0.47884303,3.6956859,23.00000003811517
-0.48290098,4.7407584,22.99999928097673
-0.48676842,84.14307,22.999999914742574
-0.48804614,4.2437086,22.99999932050085
-0.4885726,3.4661093,23.00000074528834
-0.48212257,3.9941456,22.999998291528485
-0.4825203,5.060486,22.999998935671808
-0.48353845,4.092221,22.999999632216202
-0.48598355,4.9630494,22.999998780928504
-0.47571945,21440.732,22.99875822178694
-0.4835832,80.140236,23.000000106154193
-0.49391493,3.7893283,22.999064516511435
-0.48622286,4.4624424,22.931217864420045
-0.49115312,34.86226,22.999999650144435
-0.47838938,4.1774826,22.999998620057625
-0.48878533,80.1093,22.99801708753577
-0.48242107,3.909302,23.00000118898652
-0.4787079,4.125726,22.915778577829588
-0.4874712,7.91827,22.999999448539743
-0.48134577,5.587228,22.99999920629116
-0.4863254,4.243309,22.999999430431764
-0.47882122,4.6533127,22.9736684427127
-0.48425406,81.75132,22.999998144859767
-0.4730342,3.897169,23.0000006298631
-0.4787468,4.6816688,23.00000043198135
-0.48417714,4.1958284,22.994440074467683
-0.48246047,4.019664,22.725461893703937
-0.489038,3.946388,22.88755405187224
-0.48806116,3.946702,23.0000006931286
-0.48102915,4.4818,23.000000329384676
-0.48638785,8.501011,22.999998621467427
-0.48242825,4.2799788,23.0000008901063
-0.481974,3.4629636,22.999999935233326
-0.48287815,4.2086706,22.936568330635964
-0.48932737,4.872776,22.90416731466943
-0.4739714,2.5805397,21.75416824904971
-0.4825476,21517.346,20.60416930500732
-0.48439527,4.2853346,19.454170500730665
-0.4795308,4.256646,18.30417093084982
-0.4918753,4.643605,17.250000076046046
-0.49532193,4.6143513,17.249999877636412
-0.47762167,4.1142316,14.66332148457913
-0.47954795,4.6244698,15.250639801051703
-0.47837615,4.40444,15.802545831322382
-0.48862073,3.3490171,16.29259835299345
-0.4735471,4.9050665,16.67567882777492
-0.483502,4.518136,16.96117399002436
-0.4809001,5.205637,17.25000124947174
-0.4853528,3.998194,17.249998595516598
-0.47989547,2.5673485,17.249999879281184
-0.48920673,4.603148,17.250000432060364
-0.47927374,4.67091,20.937774894283898
-0.4735492,21486.074,21.54091344311996
-0.4769069,3.4944015,22.15487259953921
-0.48558214,79.00955,22.652904283468462
-0.4700489,3.5742426,22.970931812231406
-0.47236776,3.1749012,23.159510037231797
-0.48000115,4.5280914,23.580686673914695
-0.47896177,4.237998,23.73549206907631
-0.49252766,4.243335,24.114415140164898
-0.49659714,4.3580713,24.482439153824274
-0.48858982,4.0866914,24.84581888045639
-0.48593107,4.270379,25.167532498844572
-0.47307056,3.9897969,25.401201419178577
-0.48531598,4.595729,25.749945683179607
-0.48679486,4.289711,26.02279987531794
-0.47991952,4.6529036,26.22017577231006
-0.48386198,3.6486907,26.544458870705075
-0.4792474,4.9874544,26.60989470776236
-0.49415314,5.265256,26.77452838631751
-0.4933096,42941.617,27.001925163499102
-0.48615313,5.5890665,26.934641086513786
-0.4848907,5.0740633,27.071241667287065
-0.49822477,4.7891746,2.705066470815517
-0.47875452,9.093459,0.28931130965768603
-0.49473196,4.4945965,1.706364169915987
-0.4858239,4.209384,2.997044231345484
-0.48812994,4.4506917,4.0513439488878475
-0.4871723,4.6406193,5.216786033848987
-0.4844067,35.551594,6.236602001601713
-0.49014366,21436.36,6.603807894861833
-0.48650497,4.0611353,7.009517803387016
-0.4914508,3.94836,7.955232436640861
-0.4924396,4.2450047,8.888195969828372
-0.49495587,4.0748224,9.803974116799182
-0.49740916,3.7241366,10.437191743734873
-0.48907396,4.3819656,11.150976244778255
-0.49445546,3.8085675,11.630760879645388
-0.4902935,27.09771,11.949109342661654
-0.48527774,80.441246,12.629152975621777
-0.49022794,4.8449125,13.209499501094003
-0.4790697,4.4727955,13.816817241320054
-0.4894032,21470.252,14.456788899703866
-0.4951831,4.6384754,15.083245901226576
-0.49251944,4.3758516,15.331313039565892
-0.49162906,3.6965327,15.792528402287202
-0.4911124,4.765577,16.332791398163472
-0.5047604,5.1736126,16.791894406766477
-0.48983055,79.38633,17.194991789208082
-0.49282897,4.525156,17.633126080547783
-0.4923615,18.093193,17.611821805831323
-0.5086286,79.14165,18.021093827979012
-0.502699,4.3418055,18.312603147491778
-0.49604326,4.8226147,18.650329673879327
-0.50367117,4.2775755,18.933789587336655
-0.50122243,21432.34,19.31187665464616
-0.50322956,5.280593,19.40311161666656
-0.50447917,27.845707,19.78156266448898
-0.5050367,3.6086285,20.11806082007574
-0.5089001,5.4801083,20.12625450590961
-0.5021791,4.0393915,20.373047875309595
-0.49836645,5.141408,20.730303889660146
-0.49834836,3.7906275,21.10434144784095
-0.5034009,4.438287,21.1974282492786
-0.50908494,4.8315735,21.44254941154448
-0.4920774,3.716158,21.76286158275567
-0.5080968,3.6196284,22.004065089360587
-0.50600713,4.3659954,22.26651574555971
-0.50609016,4.2629604,22.560070026043544
-0.50573283,4.7922163,22.613957400144358
-0.5007726,4.193515,22.84400705130164
-0.5153254,6.205236,22.93295194460535
-0.50819254,5.049885,22.999998913421944
-0.5091435,4.243285,22.999998825685704
-0.5100852,3.66422,22.99999964633406
-0.5139428,3.7518725,23.000001291361578
-0.5009473,4.78627,23.000000582328195
-0.5030793,20.89945,22.999998884078906
-0.51256347,4.680995,23.000000761527453
-0.5070386,4.456918,22.9999994064251
-0.5081789,4.9590425,23.000000786026803
-0.5027578,3.4984436,22.99999996316949
-0.5156449,5.598193,23.000000604151584
-0.50964355,20.496937,22.8880499681411
-0.50226766,4.360146,23.000000528599067
-0.5121871,4.6277523,22.87509865520881
-0.5166973,21433.004,23.000000561298688
-0.50985444,21446.947,22.999999977693413
-0.513592,4.7794647,22.999998088004176
-0.5140248,21442.365,22.999999062332353
-0.5113801,4.0652432,22.979369472394477
-0.5087898,5.2362843,22.999490506654045
-0.51680326,5.239538,22.233333319477506
-0.5042927,5.0563407,21.083337084955616
-0.50742024,4.0195074,19.93333752048944
-0.50221044,4.084887,18.783337288560435
-0.5123625,21411.6,17.633339631539197
-0.5164899,4.6097593,17.24999910347381
-0.5058689,4.2023067,17.249999606817624
-0.5037859,2.665357,17.249999302755427
-0.49859154,5.662842,17.250000405250802
-0.50957215,4.22952,17.249999022598033
-0.51217604,4.9206924,17.249998830481722
-0.5070224,4.802158,19.803409084711266
-0.50408036,4.7535524,20.252722596142817
-0.5011903,3.7323093,20.78687029819748
-0.5103099,4.852038,21.295961900507564
-0.5060962,4.897438,21.74815355641322
-0.5070142,4.8813286,21.861683570702912
-0.5168573,4.9157057,21.95460080886229
-0.50189054,4.5283275,22.307412226108468
-0.5116005,5.195725,22.69139991079465
-0.5098996,4.5102406,23.096083719191718
-0.5096085,81.67666,22.953571705130308
-0.504195,4.381881,23.080511579339426
-0.50832784,4.5706177,23.364064918446058
-0.507428,4.421222,23.62199146903583
-0.50501406,3.8665607,23.641183555020852
-0.511227,4.069468,23.68058883284164
-0.5086299,3.6754901,23.979397001244866
-0.5122354,3.8778667,24.029024096151243
-0.5055152,36.99231,24.338847251492563
-0.51567227,82.894035,24.481595352926465
-0.51081526,4.315632,24.589127303066594
-0.5059475,4.773758,24.7788806413759
-0.50429505,4.144521,24.956164162859377
-0.51838267,4.309965,25.213547861314503
-0.5196688,4.284196,25.462452541091537
-0.5063752,4.5512476,25.64286591493206
-0.5122782,4.889881,25.775556091658125
-0.5161742,4.5738654,25.973236241744576
-0.5169085,8.421188,26.15085058371569
-0.50816035,4.2642665,26.372094921157064
-0.51533276,3.9191985,26.403727640312884
-0.51246417,5.687363,26.03125243566558
-0.50656956,4.507886,26.08567158978339
-0.51287955,3.8008971,25.66250019816535
-0.5165267,5.165429,25.212499966444447
-0.5075791,4.1756115,24.76250106746438
-0.50970393,4.6947017,24.312499152833652
-0.5126595,4.3193283,23.862498843867694
-0.51119864,4.9957056,23.412500046748274
-0.52241266,5.167786,22.962500150925568
-0.51280856,4.3037653,22.999999466609967
-0.5134341,3.596735,23.000000215731426
-0.51179945,4.3132963,23.000000033523946
-0.51416063,104.23848,22.99999951308942
-0.5184665,3.3000169,23.00000013539568
-0.5151221,4.370127,23.00000098405514
-0.5014264,5.013913,22.999998497531895
-0.5192558,4.1267834,23.000000999143275
-0.51011586,3.9048724,23.00000096193194
-0.5177958,21468.195,23.000000858460925
-0.51843005,4.2927217,23.000000893759296
-0.5140196,3.5886722,22.92591519050445
-0.5135812,4.4884844,22.999999983953717
-0.5173871,4.8310127,22.999998965031693
-0.51788354,4.296588,23.00000034013827
-0.5214206,3.998747,23.000000654759713
-0.52845174,4.509175,23.000001038516732
-0.517323,4.7077723,22.999999283520992
-0.5160977,4.4399548,23.000000853998728
-0.52192986,4.7325554,22.99999994735496
-0.5165432,4.021099,23.000000284787372
-0.521224,4.083637,23.000000355524048
-0.52928054,4.2634773,23.000000094358505
