Actor Loss,Critic Loss
-0.5151132,4.7779636
-0.5117333,7.4904394
-0.5151314,8.181222
-0.5207412,5.358291
-0.5056447,5.016056
-0.5258633,3.9006925
-0.51565015,5.9842043
-0.5068186,4.3100395
-0.51306856,5.35023
-0.52610964,4.952395
-0.5150009,4.574521
-0.51011103,4.8207912
-0.51540506,5.2004757
-0.5147941,4.3331947
-0.5163592,4.6540775
-0.5213135,5.138962
-0.52876186,4.097069
-0.5302255,5.056031
-0.5276058,5.243629
-0.52501786,5.3051405
-0.52369845,4.1260495
-0.5265554,5.2020907
-0.52004015,4.6448593
-0.498303,5.851597
-0.5291954,3.6803389
-0.5306151,4.1367507
-0.52008057,5.9415135
-0.5146262,21410.686
-0.5347958,4.239137
-0.50373876,5.7619953
-0.5258889,5.419054
-0.5248959,5.0454025
-0.51830316,83.10436
-0.5442656,5.2566633
-0.53112864,3.9641728
-0.53190136,4.3201766
-0.5211132,6.3802094
-0.5275671,5.133204
-0.5260828,4.558575
-0.53369474,8.458316
-0.511363,21487.016
-0.53475535,6.399666
-0.525398,5.152823
-0.53372794,4.0081005
-0.52090514,5.056187
-0.5374031,4.8064666
-0.5168958,4.779903
-0.52335405,5.5822105
-0.5223555,4.726817
-0.52088785,4.6231785
-0.52928734,4.4772243
-0.5353906,4.3531375
-0.5338738,5.549163
-0.53581554,4.3956532
-0.5354764,4.760783
-0.5266628,4.8572893
-0.53439647,4.5894337
-0.5240879,6.2074785
-0.5288447,21378.49
-0.5135486,5.3580317
-0.51841414,4.241694
-0.4369505,5.5245843
-0.24772875,6.7604175
-0.5484452,6.020548
-0.4306696,5.7777214
-0.4184549,6.9333115
-0.5333991,4.828229
-0.49884775,6.066889
-0.43414292,6.056406
-0.50322545,5.2176456
-0.5533526,4.6003084
-0.55247116,4.181055
-0.53936756,7.350191
-0.5400294,7.913843
-0.5406081,3.70021
-0.5380795,4.0135527
-0.5335856,5.6357665
-0.5556451,3.8050926
-0.5327011,4.930853
-0.52887607,5.093294
-0.5385816,4.774434
-0.5366225,5.115983
-0.52799106,4.550645
-0.5327896,5.569721
-0.5464514,4.9514785
-0.5351802,5.4833317
-0.53717655,21.018576
-0.53237116,5.2672873
-0.5362888,5.38591
-0.5484071,5.5654945
-0.52968305,79.36243
-0.5508959,4.5946074
-0.55108166,21359.816
-0.54248804,5.7127695
-0.5456843,21380.906
-0.54779667,4.715227
-0.51842535,4.786508
-0.53629476,3.7548432
-0.53630525,3.6762354
-0.54285413,5.446941
-0.5203015,5.2672467
-0.52122533,4.183177
-0.5020053,4.1884394
-0.49534783,6.1514406
-0.45072815,5.082732
-0.44500124,6.872032
-0.5133898,4.7382917
-0.529986,4.8746214
-0.5304897,5.4656634
-0.50721574,5.1951284
-0.5267354,4.7666297
-0.5365399,4.863677
-0.53890634,4.851773
-0.533664,20.571037
-0.5344103,6.8048153
-0.49581158,6.2730584
-0.5586289,4.801141
-0.54418015,5.7591853
-0.5318366,93.65062
-0.47991776,4.400948
-0.5420442,4.763218
-0.52257234,4.904948
-0.5410757,4.3225102
-0.52677023,5.3598413
-0.53195417,11.931486
-0.55262184,8.769428
-0.5524107,4.250724
-0.54941213,8.088465
-0.53797215,5.071733
-0.5459031,6.282089
-0.5554123,3.5524669
-0.531657,4.5516405
-0.54213995,3.711584
-0.53138816,6.263794
-0.53430355,4.403109
-0.5448977,4.0734444
-0.5360645,5.766988
-0.54017174,5.8212996
-0.49952617,21354.674
-0.49198005,4.4199486
-0.53648305,79.15983
-0.35612482,5.311257
-0.46209514,5.597338
-0.2952098,7.060963
-0.3562927,5.930765
-0.34767628,26.447275
-0.48990577,5.8811703
-0.15315253,21394.51
1.0555615,6.3646493
0.27655387,62.38617
-0.15599677,38.46276
-0.5366583,6.5690813
-0.54795235,4.826533
-0.54861385,3.6389654
-0.5627203,24.043146
-0.5418508,5.2484694
-0.54802847,8.935762
-0.54703224,4.584754
-0.5533749,3.9439023
-0.5365615,5.787929
-0.5401212,5.937214
-0.5435053,4.996228
-0.53607976,6.284659
-0.5453938,4.8558755
-0.5574882,4.567038
-0.54986465,4.442357
-0.5481542,5.271493
-0.5681331,4.6753225
-0.55468047,6.2399135
-0.54554534,25.789223
-0.55861366,4.069571
-0.55702496,5.0366
-0.5642122,5.741257
-0.5519086,5.365683
-0.54520977,20.841597
-0.54711366,3.8496225
-0.5501721,6.047197
-0.5474621,5.516902
-0.5568468,4.216427
-0.56689453,4.6090555
-0.53382075,4.9941306
-0.5534049,4.930058
-0.5415982,5.4769926
-0.5585454,7.4111404
-0.5555822,4.811118
-0.5612618,4.898935
-0.5579034,4.6114783
-0.55072826,6.236457
-0.5642922,5.090723
-0.5430689,78.5638
-0.55373996,21489.576
-0.5559868,21386.031
-0.5618106,5.5933924
-0.55818075,4.3505907
-0.5452749,5.3045654
-0.5664582,6.5964313
-0.55162364,4.798806
-0.5633537,4.0051975
-0.5591209,4.3765492
-0.56868255,5.197625
-0.5704825,21386.053
-0.5726829,6.065917
-0.5592114,5.031847
-0.5661539,4.157052
-0.57122004,5.283474
-0.57068986,4.924403
-0.56360614,4.346156
-0.5645014,4.1718693
-0.5616791,5.114336
-0.57059383,6.0908175
-0.5474247,4.9966006
-0.5534443,6.043866
-0.5728946,23.716755
-0.56327486,4.7755566
-0.5708858,5.5319614
-0.55677164,5.8022337
-0.57411546,4.355591
-0.5811051,5.0445657
-0.56491,6.106526
-0.55942714,7.8659515
-0.55800426,5.0605755
-0.57039845,4.3033237
-0.576596,5.205117
-0.55853784,4.471217
-0.5898957,3.6860633
-0.5640675,5.724078
-0.5587561,6.506072
-0.5507914,6.331148
-0.5577335,26.098293
-0.5846523,4.202239
-0.56050706,5.6431546
-0.54288447,5.6640277
-0.58231425,4.492309
-0.5787697,5.28372
-0.56218827,26.330482
-0.5683905,5.6328745
-0.5657593,5.7466073
-0.5764247,5.408255
-0.58622813,4.597807
-0.56969,4.5460434
-0.5733385,8.018002
-0.5684253,5.7657785
-0.56052697,26.367495
-0.56660426,6.448283
-0.56864345,5.927699
-0.5769045,5.0443954
-0.5888715,21361.637
-0.56907815,4.7237635
-0.5915705,4.946269
-0.56525064,9.175533
-0.5705796,8.932349
-0.5755494,21413.783
-0.5581564,4.892348
-0.55841917,25.871103
-0.57052195,21489.295
-0.59774876,4.222775
-0.54988635,5.495884
-0.56837523,5.112912
-0.56082547,5.128517
-0.5720973,4.4572716
-0.54096764,5.1485977
-0.5643923,6.5851297
-0.56217575,4.1333017
-0.5792608,5.6818423
-0.56493974,4.8968706
-0.5769285,20.492878
-0.55382854,5.7778
-0.55256283,6.00064
-0.55361265,5.9240108
-0.57319975,4.4228992
-0.55781364,5.875621
-0.56388605,5.204591
-0.5661076,5.5871553
-0.5694693,17.695868
-0.55160964,4.264706
-0.5567821,7.316661
-0.5696447,5.042589
-0.56184924,5.777192
-0.5487757,6.0054545
-0.55864424,6.592409
-0.57742953,4.115329
-0.56440496,4.4284678
-0.56786203,5.0892267
-0.5596142,5.8344865
-0.5673025,5.2140903
-0.5734097,5.662671
-0.5512135,5.3109827
-0.5662334,5.857622
-0.5795734,21388.379
-0.573023,5.8534775
-0.57026327,5.6505227
-0.5606941,6.1568537
-0.5808798,4.859609
-0.5785527,4.9919167
-0.5577354,5.5028644
-0.5617359,4.892265
-0.5690079,4.725422
-0.5770904,4.9666276
-0.57405245,4.6462646
-0.56809276,6.1158676
-0.5822694,5.6950626
-0.5718779,7.050994
-0.58239716,4.276988
-0.58687586,4.8054094
-0.57554144,5.6390543
-0.6000792,4.6980476
-0.56824577,5.4427795
-0.57603574,3.837655
-0.5921801,5.117118
-0.5815488,78.67902
-0.5898339,5.5324526
-0.56768954,21414.334
-0.60097194,6.1925974
-0.60147774,7.436797
-0.5653063,5.6600475
-0.6075337,3.9029758
-0.5803154,3.8911383
-0.59867764,4.9838734
-0.5861332,4.8200593
-0.5741738,4.765816
-0.5795969,4.559784
-0.57711756,5.596474
-0.57935303,21413.158
-0.583146,5.764738
-0.58898515,4.72134
-0.59794545,4.213538
-0.58811104,5.606823
-0.58132315,78.33236
-0.59458554,5.38861
-0.57658386,6.7391076
-0.57925487,6.573137
-0.57802105,6.2939053
-0.5924831,6.162913
-0.5786623,6.2034464
-0.5761101,4.0054817
-0.59989613,20.961046
-0.57910407,4.86136
-0.561086,6.226101
-0.5899781,4.8068514
-0.5631983,4.4786367
-0.5902493,7.74213
-0.58005995,5.4453726
-0.58330685,5.2525043
-0.5874671,5.01482
-0.5786283,6.2651634
-0.5799651,5.0573177
-0.5989983,8.201394
-0.57602715,5.247066
-0.58528805,6.666823
-0.5839124,4.619465
-0.5834884,5.7669015
-0.57724226,5.2416716
-0.59188396,5.9764175
-0.603354,4.884637
-0.5725409,18.956818
-0.5795163,4.6667795
-0.57375354,5.6152725
-0.6025342,3.3537471
-0.6068425,17.511623
-0.5925162,6.0067616
-0.61269504,5.0530205
-0.5906314,5.4659758
-0.60799956,4.589403
-0.6087624,5.8822303
-0.60113287,4.8104773
-0.5900811,5.9752607
-0.6049375,15.861675
-0.5954342,4.6125164
-0.614739,21386.312
-0.5890421,7.436008
-0.59416837,18.188208
-0.5849703,6.73871
-0.57954454,5.908472
-0.5884523,5.6297693
-0.609136,4.868469
-0.6153078,5.193081
-0.5955063,21418.195
-0.5980792,5.359119
-0.59933597,5.8478165
-0.60346735,4.4039173
-0.5974741,5.352699
-0.59517264,5.946889
-0.59581494,3.995976
-0.59780645,5.314412
-0.5859446,5.53792
-0.5919721,5.159856
-0.62306774,5.0583067
-0.60103536,6.551123
-0.5939558,21489.271
-0.608106,4.9044666
-0.6022349,17.062756
-0.5951923,4.8218517
-0.60564333,4.1171722
-0.5853843,5.713952
-0.59938943,25.047457
-0.60149705,5.86687
-0.60208917,4.587878
-0.6027039,18.62278
-0.62036216,4.1651983
-0.6048221,5.4990215
-0.610284,4.545995
-0.64077437,16.363588
-0.6166837,16.890566
-0.6085357,6.8179708
-0.61214626,8.296365
-0.6112542,5.2873073
-0.6218083,4.669005
-0.61817884,4.9268246
-0.6053529,5.200264
-0.6055244,4.7678576
-0.59225345,5.6482077
-0.6094622,6.973867
-0.62139916,4.9090943
-0.61591256,6.4804564
-0.60205096,6.1431484
-0.63585424,4.0184774
-0.62391245,4.6775637
-0.6044718,4.249877
-0.60574114,4.8506956
-0.6394737,4.8239317
-0.62674576,4.7183094
-0.6275118,4.1483088
-0.5993415,5.8711505
-0.63143057,5.9674416
-0.61089647,6.6826353
-0.61386883,78.3672
-0.6212203,4.8919964
-0.5997659,4.469594
-0.61061317,5.500707
-0.61825454,5.094966
-0.6101201,4.7608194
-0.62492347,5.371702
-0.60722554,6.9403286
-0.59548134,6.2346735
-0.62786543,5.542885
-0.6096288,4.3838663
-0.61348295,4.783283
-0.6283371,6.868681
-0.60558057,5.547677
-0.6176905,4.7815676
-0.61123794,21349.314
-0.63470495,5.7886405
-0.6214318,4.0632634
-0.59919626,5.4249716
-0.59695864,21370.504
-0.6092571,26.719093
-0.6179944,5.166096
-0.61049175,4.986655
-0.61601293,6.028196
-0.61275566,21385.98
-0.6371395,5.7669106
-0.62013996,5.738158
-0.6184701,5.2808895
-0.6117587,5.787429
-0.604504,6.3170037
-0.60917354,5.890998
-0.63571477,20.413567
-0.6201129,6.384264
-0.6126885,5.714602
-0.61994606,21364.438
-0.61756974,5.350562
-0.622493,5.267948
-0.6075604,4.928288
-0.6121939,5.8839455
-0.61433077,5.7108917
-0.6035718,4.201274
-0.61429805,4.832433
-0.6092344,26.961939
-0.61182785,5.249133
-0.61993986,17.92514
-0.58822083,6.5253787
-0.6009923,4.8731074
-0.59761804,6.8366184
-0.6128781,6.3547974
-0.6035872,5.5712204
-0.6186404,4.2926884
-0.5776657,4.7464523
-0.60740244,4.922263
-0.59363693,5.634367
-0.616333,16.675991
-0.6162184,6.4956894
-0.6006383,5.972567
-0.6298822,5.579054
-0.5892221,5.5360913
-0.6071851,22.015366
-0.6165246,79.05713
-0.6127712,5.5433707
-0.596543,100.956314
-0.60869336,5.225897
-0.62888515,5.0327606
-0.59553057,3.9905405
-0.6175783,5.486494
-0.6177865,5.5514526
-0.59534657,5.937312
-0.6271955,5.1615443
-0.61594874,5.3379073
-0.603336,5.5607557
-0.62045085,5.9347534
-0.6151719,5.9222116
-0.60366744,4.1088424
-0.6191561,5.4039783
-0.6134285,5.485718
-0.6163418,10.152462
-0.63101214,4.8517723
-0.6236598,4.682128
-0.607483,5.751167
-0.621058,6.39635
-0.6255719,5.5477076
-0.6209816,4.1480374
-0.599223,5.001808
-0.61558723,6.4655347
-0.6285372,6.2145987
-0.60518265,5.204547
-0.62494034,5.215736
-0.6247703,78.17213
-0.6210671,6.6930847
-0.62133014,5.307601
-0.62577665,21350.475
-0.614672,21351.021
-0.6188489,6.13701
-0.602457,6.2017927
-0.63387144,4.6215396
-0.6114865,28.233418
-0.62890863,5.8964224
-0.6250611,6.4143333
-0.6214056,4.7227354
-0.60696256,21.156998
-0.6184364,6.4793386
-0.6149415,5.1204395
-0.61507785,16.909468
-0.6240383,5.4345503
-0.6278695,4.414238
-0.6234517,5.6524916
-0.6046983,4.9829817
-0.63492095,3.9443755
-0.6090487,6.630961
-0.62215376,6.4418106
-0.62608576,21415.365
-0.6273259,6.7416096
-0.6084701,21416.176
-0.62282765,6.7656364
-0.59575546,5.9828777
-0.61147016,5.7792616
-0.61822474,4.8604574
-0.6106142,4.65259
-0.61762226,5.264571
-0.62940586,6.334825
-0.6243032,3.7133064
-0.60113525,5.3998995
-0.62233907,4.539952
-0.614058,4.7234497
-0.62133473,4.4862027
-0.62077224,4.858081
-0.6111422,6.3407736
-0.6182778,6.0335665
-0.6261584,4.174307
-0.6258774,3.8882635
-0.6135267,5.756572
-0.6109741,4.9316792
-0.61213213,5.289551
-0.6186067,21491.734
-0.6161397,5.8845906
-0.61076486,5.2923193
-0.62361395,4.908382
-0.6254722,5.1288815
-0.63891935,5.2223854
-0.6179549,4.366687
-0.6303507,4.3729744
-0.6119591,78.502655
-0.6046265,6.8232536
-0.6254512,6.807625
-0.62456775,4.9897084
-0.6154752,4.953493
-0.60916305,5.544238
-0.62097055,5.684726
-0.6259608,5.430713
-0.6159022,6.225141
-0.621045,4.709451
-0.6097902,21.389757
-0.62564695,6.1833067
-0.6088106,5.435217
-0.62486243,5.4814367
-0.6288941,5.457879
-0.6383694,5.5599866
-0.6280942,6.362245
-0.61828977,6.9236827
-0.6189641,5.9211016
-0.6128104,21492.27
-0.62404066,4.9859843
-0.6243906,5.2011223
-0.60378087,6.6560445
-0.60797715,4.04711
-0.6225581,6.015434
-0.62074304,10.650794
-0.60296977,5.396715
-0.601943,5.6449256
-0.6388732,6.73232
-0.6050198,19.59828
-0.62862504,17.872334
-0.61884236,6.174699
-0.6369704,5.6963935
-0.6499057,4.187222
-0.62437975,6.1125
-0.6340045,6.7817545
-0.62376446,77.61054
-0.64544624,5.209844
-0.6094673,5.5947685
-0.62161535,21351.105
-0.61751866,6.7206354
-0.6189577,4.9539394
-0.6304355,5.418954
-0.6222359,21.476828
-0.6245614,5.145818
-0.62730384,4.7380524
-0.6142719,89.68935
-0.6244306,5.2345324
-0.61980844,6.0412483
-0.62083757,4.88296
-0.6276284,5.3769484
-0.62633526,5.650654
-0.62074226,8.684673
-0.6527039,5.1460423
-0.61482227,4.7867746
-0.6218158,4.83533
-0.6298201,5.0114026
-0.6307198,6.2654314
-0.60988444,4.987953
-0.622332,4.8950615
-0.6311667,4.398575
-0.64258343,4.508605
-0.64913094,79.34422
-0.63996243,6.0836573
-0.63266194,5.3357363
-0.6263743,6.2017937
-0.64949673,5.8898625
-0.63002914,21351.893
-0.63907397,5.586775
-0.64754164,5.7929564
-0.6260877,4.591746
-0.6276569,6.7358923
-0.62812734,4.5545607
-0.6336278,21.658663
-0.63402206,21364.543
-0.613858,7.1144977
-0.63151705,5.2737055
-0.61163616,19.674423
-0.63713217,5.3585505
-0.62737006,5.8664637
-0.607561,7.011655
-0.62429166,6.5131855
-0.6453234,4.5747128
-0.6195085,5.414557
-0.60270315,7.9492755
-0.6239741,5.9231977
-0.62462556,5.1830373
-0.61621326,27.34835
-0.62342364,4.2183986
-0.6236547,9.778879
-0.61650735,21364.834
-0.61952484,5.8819733
-0.6047658,4.437606
-0.621744,5.7894506
-0.6199386,5.45208
-0.6052638,5.4466233
-0.600941,5.8614817
-0.63029677,4.9670753
-0.63402796,5.0911393
-0.62488425,9.827369
-0.6167975,7.6652427
-0.60973155,5.1503067
-0.6088025,6.789604
-0.626109,4.8236856
-0.5994892,5.6675334
-0.62273294,6.387077
-0.6242406,79.74904
-0.6179289,4.0711536
-0.6093767,5.802588
-0.6358654,5.603281
-0.6041713,79.417244
-0.6216747,5.8854346
-0.605482,4.5649757
-0.61028427,6.356923
-0.63397634,79.51803
-0.6094836,6.6733856
-0.61454654,6.0134354
-0.62527204,10.210022
-0.6112349,20.021233
-0.61509645,4.4595795
-0.61531985,7.8050704
-0.6166011,21391.44
-0.6179886,5.8117695
-0.5978613,5.496318
-0.6211264,6.5846343
-0.61267555,5.0933604
-0.6087426,5.026472
-0.61205316,4.799407
-0.6122247,17.619682
-0.5920673,21389.928
-0.47711238,5.9185987
-0.5004009,6.358779
-0.57239705,6.413846
-0.5780147,5.663064
-0.6160257,8.126023
-0.6017092,4.822892
-0.633057,4.983732
-0.6203828,5.674918
-0.61926806,4.461651
-0.64019567,5.6761255
-0.6371734,4.273065
-0.6053781,5.396654
-0.6273737,5.078294
-0.6238051,6.530259
-0.6304939,6.029223
-0.61740977,6.341164
-0.630779,5.9176874
-0.6278156,4.7258053
-0.6338225,6.430826
-0.6358447,17.157726
-0.61540425,5.1356697
-0.6301527,9.296002
-0.6359545,4.906138
-0.63138473,4.8153205
-0.64834964,19.585917
-0.6363144,6.1745343
-0.6432245,4.874483
-0.6598691,5.4062076
-0.66167367,6.2606897
-0.6621405,4.849974
-0.6525437,7.6887107
-0.65677774,21355.223
-0.6315114,6.279757
-0.64139986,6.124902
-0.6543672,5.0897193
-0.6297956,7.288148
-0.6369684,5.793532
-0.6194191,6.075172
-0.641348,8.995708
-0.65669733,31.60817
-0.62098265,6.440152
-0.6367395,5.8225794
-0.6456574,6.1764183
-0.63039804,5.0202756
-0.64776325,4.573085
-0.6205635,5.531727
-0.6361306,6.10919
-0.61930764,21392.068
-0.63921344,5.637048
-0.6310435,5.9875712
-0.64849,77.37786
-0.63106525,5.9904156
-0.6401247,6.5447717
-0.61143404,4.391022
-0.6365875,5.242481
-0.63979214,7.0759745
-0.6277981,81.038536
-0.6200659,4.185221
-0.6390652,6.5596957
-0.63661826,4.172654
-0.63361,5.921679
-0.64139074,6.0806084
-0.64332384,21491.855
-0.63226986,21.580772
-0.60937726,9.505006
-0.6053002,6.471304
-0.63300616,6.579331
-0.5998448,6.3790226
-0.6302377,4.4241147
-0.6344613,5.5992813
-0.6314063,5.6799154
-0.64757895,6.012405
-0.67596984,4.7842164
-0.7016232,6.3546386
-0.739571,8.932356
-0.7774086,4.5888896
-0.8827088,4.9908895
-0.97655314,4.198995
-1.2380307,3.6998048
-1.8719738,3.4680161
-2.9725208,2.1875913
-4.49132,1.0524279
-2.872042,4.1987767
-2.074195,0.8398983
-1.7197684,1.5828311
-1.5682662,2.6691906
-1.75342,2.6999147
-1.9668592,2.689494
-2.3518057,2.4072666
-3.0784636,1.3037641
-3.5023432,1.0074297
-3.005995,2.784143
-2.703,1.2702979
-2.636196,3.8569736
-2.5042286,1.4985297
-1.2193884,21497.016
-0.81314516,3.6883383
-0.69107497,4.1708107
-0.6679659,20.995121
-0.6264205,6.136551
-0.62611026,5.89063
-0.62256074,26.535925
-0.56281775,21390.51
-0.51553375,6.6038866
-0.5716653,4.312393
-0.5552629,6.6480246
-0.5911901,6.3044977
-0.654161,4.8670483
-0.6356735,5.109432
-0.6402353,5.7081943
-0.6552113,5.75366
-0.65076745,4.2668476
-0.64509827,78.30513
-0.64826155,6.163864
-0.6403096,21417.338
-0.63324493,6.4539404
-0.6270083,6.4604797
-0.6500728,6.6236076
-0.63408613,5.5430126
-0.6473261,5.0692415
-0.6365781,7.3553534
-0.646315,6.1594195
-0.6520661,5.23324
-0.6518475,4.991417
-0.6464002,6.5466385
-0.66825163,5.023759
-0.658167,7.7626853
-0.65697616,5.676142
-0.6703295,6.0547156
-0.66781414,4.7757816
-0.69886816,5.288735
-0.6967013,5.70862
-0.80296737,4.927823
-1.0146192,4.63197
-1.5891593,4.0296187
-3.8414078,2.5108807
-3.1506596,2.2273912
-1.7657033,2.9087224
-1.5762684,2.245047
-1.5067712,3.6810575
-1.9214394,2.0810738
-2.7506561,1.6535842
-4.2756357,1.7545378
-2.8669093,4.872037
-2.2265549,1.18483
-1.7772707,1.5037949
-1.6200309,1.5649637
-0.9613716,21400.666
-0.7068604,21407.121
-0.65234816,17.420168
-0.6375354,9.381535
-0.65667504,4.9032917
-0.6558676,21420.256
-0.65806687,101.43594
-0.6477127,6.824874
-0.6456239,5.907856
-0.6390462,6.203295
-0.6502576,5.8687444
-0.66052026,21389.6
-0.62232304,7.2440467
-0.666765,6.161813
-0.6445701,7.5584545
-0.64352614,7.1526694
-0.6257883,6.444371
-0.63957924,7.3934937
-0.6439855,4.9606695
-0.6572505,5.593918
-0.63471854,6.3132963
-0.64856076,5.413895
-0.6532567,6.769269
-0.645906,6.0245266
-0.6388426,7.0000324
-0.665974,19.404709
-0.6325023,21352.479
-0.65838,5.5554905
-0.6539277,5.7156067
-0.64279294,21367.71
-0.6409551,5.7070894
-0.64648616,5.928713
-0.653467,4.5640287
-0.63598984,6.5526667
-0.6576769,4.725746
-0.63024473,6.9795165
-0.6412159,4.809869
-0.63454735,5.504606
-0.62237513,6.028087
-0.60531193,6.192527
-0.6443691,4.587106
-0.648158,5.5415726
-0.6415022,5.572129
-0.63415444,5.4946537
-0.62147146,42853.82
-0.6497288,6.584897
-0.65316164,5.830165
-0.622875,79.89441
-0.6431408,12.022305
-0.62644535,6.200171
-0.6467858,20.21904
-0.6526015,5.8729577
-0.62701607,5.5112715
-0.6345351,19.122477
-0.6482833,4.3480906
-0.6429622,4.7140994
-0.6497325,6.2687674
-0.6195899,12.243351
-0.6572715,5.5069547
-0.6358953,6.234573
-0.62453306,6.506153
-0.6353034,5.462166
-0.63988745,80.19216
-0.6354126,5.3163424
-0.6543366,5.449418
-0.63861644,3.8585737
-0.63221526,5.284405
-0.6321447,7.1825237
-0.62737346,4.626009
-0.6499321,6.4593086
-0.6285746,6.1833057
-0.6315,4.981846
-0.6420808,4.8559837
-0.6475128,8.203759
-0.6434014,5.137231
-0.6390687,4.609878
-0.6401441,21391.307
-0.62229705,7.2701416
-0.62776357,7.6064863
-0.6412815,78.85973
-0.6127963,21.577887
-0.6283034,4.573511
-0.6514603,20.144665
-0.6355978,6.288801
-0.63936096,7.2460575
-0.61760944,21352.338
-0.6543,4.56035
-0.6378948,5.7629385
-0.6403537,5.3876257
-0.6317693,5.266733
-0.6397837,6.124075
-0.63780713,21390.021
-0.63600016,7.405236
-0.6343999,5.440727
-0.6340859,6.1592903
-0.64749,4.7754116
-0.6512606,5.2418365
-0.6497614,6.624022
-0.6305175,6.214446
-0.64068526,6.1898885
-0.64519775,7.324104
-0.65674734,5.469763
-0.63541704,6.823189
-0.6210674,21419.193
-0.65265566,5.746281
-0.63235265,5.7178926
-0.63664865,6.09974
-0.643269,4.9645987
-0.62683916,5.418165
-0.63790804,17.588905
-0.64252913,6.18283
-0.6277231,6.7187467
-0.62623906,78.15469
-0.62249076,20.320671
-0.6459552,5.9738207
-0.65784,4.5751367
-0.6559245,4.421384
-0.6415479,21416.986
-0.63782734,5.4180956
-0.63865465,5.972656
-0.63254726,21390.85
-0.64217925,4.816238
-0.61132836,5.9889455
-0.6310421,5.3235464
-0.64279354,21364.213
-0.62565124,8.446978
-0.63149816,6.643164
-0.6497834,4.09683
-0.6332754,5.537428
-0.6390971,13.062689
-0.65235555,21492.117
-0.6223384,6.8283806
-0.64025605,4.7970476
-0.64634866,8.009362
-0.62325484,18.045805
-0.62475365,6.4184074
-0.63441575,10.20039
-0.62909865,14.828577
-0.63439286,5.8755503
-0.62014925,6.08661
-0.6342615,5.808074
-0.61227417,6.243886
-0.6412959,5.367423
-0.64902306,6.3506823
-0.62214077,5.519948
-0.6529999,5.379142
-0.6361402,5.665966
-0.63326824,7.747533
-0.6499495,5.0664515
-0.6372942,6.2139883
-0.6373776,5.908356
-0.6398729,6.682191
-0.6175796,7.849856
-0.6257401,22.858181
-0.618693,7.8343396
-0.6481074,4.367099
-0.6316518,5.6373954
-0.60753345,6.83463
-0.6471887,6.0201597
-0.59591925,6.834457
-0.6407311,9.664543
-0.626371,5.9905825
-0.62668455,5.9429183
-0.6495917,5.981324
-0.6331848,7.4421105
-0.6389756,6.36024
-0.6295719,6.9462776
-0.6089835,5.8928795
-0.6613246,12.263204
-0.65226257,7.311341
-0.6515269,6.43664
-0.6124909,7.4452963
-0.62076634,6.6810455
-0.6376669,6.7745
-0.6492709,5.309346
-0.64223444,17.834196
-0.64584804,6.1395082
-0.63656634,5.6804924
-0.6358923,5.7038107
-0.6433158,5.41877
-0.6480566,5.00202
-0.6316338,5.715497
-0.66403127,5.217701
-0.63443327,6.6283493
-0.65381026,5.7265615
-0.642689,5.547906
-0.6355212,4.6832256
-0.6449678,5.6182003
-0.6485282,7.1565895
-0.6536852,4.6324086
-0.62184733,10.059843
-0.6407018,6.37741
-0.62099856,6.522505
-0.6602924,6.121131
-0.64712894,8.483803
-0.6418593,5.1497507
-0.641175,5.6400456
-0.6542083,5.9949303
-0.64639324,6.3586397
-0.6390053,4.7006865
-0.654248,5.7422237
-0.6426437,6.81448
-0.64257884,6.6384506
-0.6391554,6.6579285
-0.67241776,14.160467
-0.6583356,21391.066
-0.64541066,7.318117
-0.6616548,5.755145
-0.637679,6.675932
-0.6334969,6.630082
-0.6760291,5.4016266
-0.64843786,5.8269825
-0.65272164,7.4328938
-0.6387393,5.884219
-0.6438086,4.832467
-0.6468053,6.0631886
-0.64906967,6.7104206
-0.6472684,5.479642
-0.6456534,21419.457
-0.6618967,5.7199326
-0.655334,4.8300304
-0.64863896,6.921116
-0.64927965,6.610203
-0.6421282,17.509726
-0.6589074,22.12019
-0.6374626,5.8649197
-0.6507189,78.71264
-0.6541842,6.107974
-0.6506688,21366.521
-0.6485171,6.714758
-0.64212555,6.5526123
-0.63333505,5.978039
-0.6669568,21418.547
-0.656829,5.955495
-0.6520317,5.21305
-0.64725286,8.865881
-0.6331803,8.124123
-0.63088214,6.8985844
-0.6423595,7.4955816
-0.62612915,7.344524
-0.6408616,5.7647223
-0.64508164,5.8840547
-0.6546751,6.612196
-0.6568246,5.8832073
-0.63328385,6.0777617
-0.6577284,5.5256577
-0.65268767,4.0031786
-0.65270233,5.3587093
-0.6377931,6.8357363
-0.67086935,6.3538275
-0.6473347,6.277466
-0.6143604,6.809067
-0.61665505,5.7081404
-0.6437584,4.635049
-0.65565336,6.296191
-0.63072145,6.2248974
-0.6462306,81.60511
-0.64922804,5.1288824
-0.666402,16.244728
-0.6434969,4.7984066
-0.6426008,19.459776
-0.6337207,6.5719347
-0.6545198,80.91737
-0.6362815,6.546068
-0.63128114,5.954584
-0.6470989,5.637432
-0.6340498,6.591144
-0.65619504,5.4766893
-0.65411294,6.4062796
-0.65068865,21.831097
-0.65013397,5.1053667
-0.6749743,4.014141
-0.6566147,7.0694375
-0.65348953,6.813916
-0.64624274,5.9817305
-0.6348788,5.278569
-0.66379493,5.4766626
-0.6397408,25.4496
-0.65232694,6.1511135
-0.66507304,6.0861497
-0.6656379,5.0210752
-0.6683244,5.835889
-0.6599248,5.1150675
-0.6547741,21367.8
